run_key,problem,method,status,m,n,p,lambda,initial_objective,iterations,final_objective,final_residual,support_size,raw_nonzero_count,classification_support_threshold,thresholded_tail_norm,lambda_min,relative_lambda_min,numerical_locmin,runtime_total,runtime_algorithm,diagnostic_time,verification_calls,scheduled_verifications,forced_final_verifications,accepted_corrections,eligible_iterations,mean_verify_support,max_verify_support,eig_time,probe_time,verification_time,verification_time_fraction,gamma,kappa0,sigma,eta_lower_bound,log10_theoretical_correction_bound,regime,seed,iteration_cap,timing_repeats,runtime_algorithm_min,runtime_algorithm_max,runtime_algorithm_q25,runtime_algorithm_q75,schedule,geometry,distance_to_saddle,F_saddle,objective_change_from_saddle,perturbation,initial_distance_to_saddle,escaped_radius_0p1,dirl_config,dirl_alpha,dirl_beta_factor,dirl_mu,dirl_epsilon0
perturbed_quartic_n20_p0.8_eps1e-04_seed2102,exact_quartic_n20_p0.8,4V-FB,converged,20,20,0.8,0.1,2.666666667066126,54,2.656450856262715,3.1724686068214723e-12,19,19,0.23097428992562205,0.0,0.04851935560116554,0.6064919450145692,True,0.006150368999897182,0.005984988999898633,0.00016537999999854947,6,5,1,1,15,19.166666666666668,20.0,0.00019897000015589583,5.66099997740821e-05,0.00036134000015408674,0.05875094651396158,9.895833333333337,4.0762892069074296e-09,8.492269181057144e-11,0.23097428992562205,13.042690418109588,perturbed_saddle,2102.0,,,,,,,,quartic,1.3349128574734073,2.666666666666667,-0.01021581040395203,0.0001,9.999999999998643e-05,True,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2103,exact_quartic_n20_p0.8,FB,converged,20,20,0.8,0.1,2.6666666670579144,6,2.666666666666667,4.1319993324795734e-13,20,20,0.23097428992562205,0.0,-3.07229242046958e-12,-3.8403655255851385e-11,False,0.0007440299998506816,0.0006042099998921913,0.00013981999995849037,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,1.4791786313883195e-05,2.666666666666667,0.0,0.0001,9.999999999996748e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2103,exact_quartic_n20_p0.8,DIRL1,converged,20,20,0.8,0.1,2.6666666670579144,1368,2.6666666666666674,1.3777122764905709e-15,20,20,0.23097428992562205,0.0,-2.9238798882058603e-12,-3.654849860257322e-11,False,0.04704472299999907,0.017355367997652138,0.02968935500234693,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,1.4443445576896725e-05,2.666666666666667,4.440892098500626e-16,0.0001,9.999999999996748e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2103,exact_quartic_n20_p0.8,DIRL2,converged,20,20,0.8,0.1,2.6666666670579144,263,2.6666666666666665,7.624033955131667e-16,20,20,0.23097428992562205,0.0,-3.066241704985373e-12,-3.832802131231714e-11,False,0.009676417999799014,0.0036680879998129967,0.006008329999986017,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,1.4790826321356553e-05,2.666666666666667,-4.440892098500626e-16,0.0001,9.999999999996748e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2103,exact_quartic_n20_p0.8,4V-FB,converged,20,20,0.8,0.1,2.6666666670579144,54,2.656450856262715,3.172132033946979e-12,19,19,0.23097428992562205,0.0,0.04851935560116556,0.6064919450145694,True,0.006150188999754391,0.0059938889999102685,0.0001562999998441228,6,5,1,1,15,19.166666666666668,20.0,0.00020218999998178333,5.738999993809557e-05,0.0003571399995507818,0.058069760061852445,9.895833333333337,4.076289206957261e-09,8.492269181160961e-11,0.23097428992562205,13.042690418102943,perturbed_saddle,2103.0,,,,,,,,quartic,1.3349128574734106,2.666666666666667,-0.01021581040395203,0.0001,9.999999999996748e-05,True,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2104,exact_quartic_n20_p0.8,FB,converged,20,20,0.8,0.1,2.6666666670354333,6,2.666666666666667,4.011426804940944e-13,20,20,0.23097428992562205,0.0,-1.094794740974514e-11,-1.3684934262176845e-10,False,0.0007391399999505666,0.0005900399999063666,0.0001491000000442,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,2.7943227845634422e-05,2.666666666666667,0.0,0.0001,9.999999999998877e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2104,exact_quartic_n20_p0.8,DIRL1,converged,20,20,0.8,0.1,2.6666666670354333,1368,2.666666666666667,1.3808606071813183e-15,20,20,0.23097428992562205,0.0,-1.0434594160946276e-11,-1.3043242701182834e-10,False,0.04701207299967791,0.017404656999815415,0.029607415999862496,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,2.728516384944787e-05,2.666666666666667,0.0,0.0001,9.999999999998877e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2104,exact_quartic_n20_p0.8,DIRL2,converged,20,20,0.8,0.1,2.6666666670354333,263,2.666666666666667,7.921190152356496e-16,20,20,0.23097428992562205,0.0,-1.0942555889181804e-11,-1.3678194861477248e-10,False,0.00956313899973793,0.003625700000611687,0.005937438999126243,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,2.7941370460875317e-05,2.666666666666667,0.0,0.0001,9.999999999998877e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2104,exact_quartic_n20_p0.8,4V-FB,converged,20,20,0.8,0.1,2.6666666670354333,54,2.656450856262715,3.1719076520306515e-12,19,19,0.23097428992562205,0.0,0.04851935560116559,0.6064919450145697,True,0.006127479000042513,0.005973299000061161,0.000154179999981352,6,5,1,1,15,19.166666666666668,20.0,0.00019649000000754313,5.644000020765816e-05,0.0003502300000945979,0.05715727464625632,9.895833333333337,4.07628920709368e-09,8.492269181445167e-11,0.23097428992562205,13.042690418084746,perturbed_saddle,2104.0,,,,,,,,quartic,1.3349128574734144,2.666666666666667,-0.01021581040395203,0.0001,9.999999999998877e-05,True,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2105,exact_quartic_n20_p0.8,FB,converged,20,20,0.8,0.1,2.6666666670529726,6,2.666666666666667,4.1056994283351337e-13,20,20,0.23097428992562205,0.0,-4.792312380264008e-12,-5.990390475327674e-11,False,0.0007440399997449276,0.0006048299999292794,0.0001392099998156482,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,1.8502215883092652e-05,2.666666666666667,0.0,0.0001,9.99999999999731e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2105,exact_quartic_n20_p0.8,DIRL1,converged,20,20,0.8,0.1,2.6666666670529726,1368,2.6666666666666674,1.3803135872441599e-15,20,20,0.23097428992562205,0.0,-4.574729484119189e-12,-5.718411855148981e-11,False,0.047115592999944056,0.017419225998764887,0.02969636700117917,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,1.806644212677638e-05,2.666666666666667,4.440892098500626e-16,0.0001,9.99999999999731e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2105,exact_quartic_n20_p0.8,DIRL2,converged,20,20,0.8,0.1,2.6666666670529726,263,2.666666666666667,7.831700363549806e-16,20,20,0.23097428992562205,0.0,-4.797381242260812e-12,-5.996726552826011e-11,False,0.009619628999871566,0.00367120000032628,0.0059484289995452855,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,1.8500821632432493e-05,2.666666666666667,0.0,0.0001,9.99999999999731e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-04_seed2105,exact_quartic_n20_p0.8,4V-FB,converged,20,20,0.8,0.1,2.6666666670529726,54,2.656450856262715,3.172132033946979e-12,19,19,0.23097428992562205,0.0,0.04851935560116557,0.6064919450145695,True,0.006157209000093644,0.006003368999927261,0.0001538400001663831,6,5,1,1,15,19.166666666666668,20.0,0.00019747999976971187,5.662000012307544e-05,0.00035363000029065006,0.057433489797937956,9.895833333333337,4.076289206987249e-09,8.492269181223436e-11,0.23097428992562205,13.042690418098942,perturbed_saddle,2105.0,,,,,,,,quartic,1.3349128574734115,2.666666666666667,-0.01021581040395203,0.0001,9.99999999999731e-05,True,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2101,exact_quartic_n20_p0.8,FB,converged,20,20,0.8,0.1,2.6666666666700345,6,2.6666666666666674,3.831663367697179e-14,20,20,0.23097428992562205,0.0,-2.2206542160674303e-13,-2.7758177700841372e-12,False,0.0007364499999766849,0.0005964699998912693,0.00013998000008541567,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,3.976353705175432e-06,2.666666666666667,4.440892098500626e-16,1e-05,9.999999999984248e-06,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2101,exact_quartic_n20_p0.8,DIRL1,converged,20,20,0.8,0.1,2.6666666666700345,1368,2.6666666666666674,1.4000065098062456e-15,20,20,0.23097428992562205,0.0,-2.1124768601055166e-13,-2.6405960751318933e-12,False,0.04734277300008216,0.017375637000441202,0.02996713599964096,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,3.882706883848297e-06,2.666666666666667,4.440892098500626e-16,1e-05,9.999999999984248e-06,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2101,exact_quartic_n20_p0.8,DIRL2,converged,20,20,0.8,0.1,2.6666666666700345,263,2.666666666666667,8.080864810588695e-16,20,20,0.23097428992562205,0.0,-2.215519434578539e-13,-2.769399293223172e-12,False,0.009712838000041302,0.0036596489997009485,0.006053189000340353,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,3.976076832480583e-06,2.666666666666667,0.0,1e-05,9.999999999984248e-06,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2101,exact_quartic_n20_p0.8,4V-FB,converged,20,20,0.8,0.1,2.6666666666700345,53,2.656450856262715,3.1724237304382065e-12,19,19,0.23097428992562205,0.0,0.04851935560116554,0.6064919450145692,True,0.006055169000092064,0.005885819000013726,0.00016935000007833878,6,5,1,1,15,19.166666666666668,20.0,0.00020386999972288322,5.798000006507209e-05,0.0003606000000218046,0.05955242537678501,9.895833333333337,4.076289209310985e-09,8.492269186064552e-11,0.23097428992562205,13.042690417789004,perturbed_saddle,2101.0,,,,,,,,quartic,1.3349128574734073,2.666666666666667,-0.01021581040395203,1e-05,9.999999999984248e-06,True,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2102,exact_quartic_n20_p0.8,FB,converged,20,20,0.8,0.1,2.666666666670662,6,2.666666666666667,4.1767645071093574e-14,20,20,0.23097428992562205,0.0,-2.5604518505417673e-15,-3.20056481317703e-14,False,0.0007407000000512198,0.0006008200000451325,0.00013988000000608736,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,3.6780397945377226e-07,2.666666666666667,0.0,1e-05,1.0000000000001451e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2102,exact_quartic_n20_p0.8,DIRL1,converged,20,20,0.8,0.1,2.666666666670662,1368,2.666666666666667,1.3839563027878784e-15,20,20,0.23097428992562205,0.0,-1.7590096046404824e-15,-2.198762005800601e-14,False,0.04687128300020049,0.0173558470005446,0.029515435999655892,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,3.591418902859821e-07,2.666666666666667,0.0,1e-05,1.0000000000001451e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2102,exact_quartic_n20_p0.8,DIRL2,converged,20,20,0.8,0.1,2.666666666670662,263,2.666666666666667,8.022241909407991e-16,20,20,0.23097428992562205,0.0,-1.870031907102998e-15,-2.3375398838787463e-14,False,0.009645859000102064,0.0036519000007046998,0.005993958999397364,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,3.677784433912555e-07,2.666666666666667,0.0,1e-05,1.0000000000001451e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2102,exact_quartic_n20_p0.8,4V-FB,converged,20,20,0.8,0.1,2.666666666670662,53,2.656450856262715,3.172513483204738e-12,19,19,0.23097428992562205,0.0,0.048519355601165534,0.606491945014569,True,0.0060354190002271935,0.005879549000155748,0.00015587000007144525,6,5,1,1,15,19.166666666666668,20.0,0.0001963700003670965,5.662999978994776e-05,0.0003506699995341478,0.05810201404756611,9.895833333333337,4.076289209307177e-09,8.492269186056619e-11,0.23097428992562205,13.04269041778951,perturbed_saddle,2102.0,,,,,,,,quartic,1.3349128574734064,2.666666666666667,-0.01021581040395203,1e-05,1.0000000000001451e-05,True,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2103,exact_quartic_n20_p0.8,FB,converged,20,20,0.8,0.1,2.666666666670579,6,2.666666666666667,4.1300924990165065e-14,20,20,0.23097428992562205,0.0,-3.123890035539034e-14,-3.904862544423606e-13,False,0.0007398999998713407,0.0006015799999659066,0.0001383199999054341,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,1.479178504649256e-06,2.666666666666667,0.0,1e-05,1.0000000000030841e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2103,exact_quartic_n20_p0.8,DIRL1,converged,20,20,0.8,0.1,2.666666666670579,1368,2.666666666666667,1.3906249172122898e-15,20,20,0.23097428992562205,0.0,-2.919192665373771e-14,-3.6489908317172107e-13,False,0.047685852999848066,0.017946758997368306,0.02973909400247976,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,1.4443425121956948e-06,2.666666666666667,0.0,1e-05,1.0000000000030841e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2103,exact_quartic_n20_p0.8,DIRL2,converged,20,20,0.8,0.1,2.666666666670579,263,2.6666666666666665,8.003391892578945e-16,20,20,0.23097428992562205,0.0,-3.063174713879846e-14,-3.8289683923498054e-13,False,0.009819189000154438,0.003791000001001521,0.006028188999152917,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,1.4790756624940779e-06,2.666666666666667,-4.440892098500626e-16,1e-05,1.0000000000030841e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2103,exact_quartic_n20_p0.8,4V-FB,converged,20,20,0.8,0.1,2.666666666670579,53,2.6564508562627154,3.172513483204738e-12,19,19,0.23097428992562205,0.0,0.048519355601165534,0.606491945014569,True,0.006104559000050358,0.005945609000036711,0.00015895000001364679,6,5,1,1,15,19.166666666666668,20.0,0.00020622000010916963,5.651000014950114e-05,0.000358929999947577,0.05879704003919302,9.895833333333337,4.076289209307682e-09,8.492269186057671e-11,0.23097428992562205,13.042690417789444,perturbed_saddle,2103.0,,,,,,,,quartic,1.3349128574734064,2.666666666666667,-0.010215810403951586,1e-05,1.0000000000030841e-05,True,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2104,exact_quartic_n20_p0.8,FB,converged,20,20,0.8,0.1,2.6666666666703547,6,2.666666666666667,4.009444767085457e-14,20,20,0.23097428992562205,0.0,-1.0983922105189947e-13,-1.3729902631486974e-12,False,0.0007278200000655488,0.0005887800000436982,0.00013904000002185057,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,2.794322618588981e-06,2.666666666666667,0.0,1e-05,1.0000000000060132e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2104,exact_quartic_n20_p0.8,DIRL1,converged,20,20,0.8,0.1,2.6666666666703547,1368,2.6666666666666674,1.3860919339107245e-15,20,20,0.23097428992562205,0.0,-1.043019837165815e-13,-1.3037747964572676e-12,False,0.046705013000064355,0.017218755996282198,0.029486257003782157,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,2.728513711698127e-06,2.666666666666667,4.440892098500626e-16,1e-05,1.0000000000060132e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2104,exact_quartic_n20_p0.8,DIRL2,converged,20,20,0.8,0.1,2.6666666666703547,263,2.666666666666667,7.939442681040893e-16,20,20,0.23097428992562205,0.0,-1.0940554018290527e-13,-1.367569252286315e-12,False,0.009598898000149347,0.003616038000473054,0.005982859999676293,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2104.0,,,,,,,,quartic,2.7941279047502476e-06,2.666666666666667,0.0,1e-05,1.0000000000060132e-05,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2104,exact_quartic_n20_p0.8,4V-FB,converged,20,20,0.8,0.1,2.6666666666703547,53,2.656450856262715,3.1724686068214723e-12,19,19,0.23097428992562205,0.0,0.048519355601165534,0.606491945014569,True,0.005986119999761286,0.005832869999949253,0.0001532499998120329,6,5,1,1,15,19.166666666666668,20.0,0.00019328000007590163,5.612999962067988e-05,0.00034475000006750633,0.057591561826567834,9.895833333333337,4.076289209309042e-09,8.492269186060504e-11,0.23097428992562205,13.042690417789261,perturbed_saddle,2104.0,,,,,,,,quartic,1.334912857473407,2.666666666666667,-0.01021581040395203,1e-05,1.0000000000060132e-05,True,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2105,exact_quartic_n20_p0.8,FB,converged,20,20,0.8,0.1,2.6666666666705297,6,2.666666666666667,4.105857237944766e-14,20,20,0.23097428992562205,0.0,-4.740999259844614e-14,-5.926249074805536e-13,False,0.0007413599998926657,0.0006020900000294205,0.00013926999986324518,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,1.8502217526093936e-06,2.666666666666667,0.0,1e-05,9.999999999974734e-06,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2105,exact_quartic_n20_p0.8,DIRL1,converged,20,20,0.8,0.1,2.6666666666705297,1368,2.6666666666666674,1.3906249172122898e-15,20,20,0.23097428992562205,0.0,-4.570302469808496e-14,-5.712878087260615e-13,False,0.04683623300002182,0.0172138870004801,0.02962234599954172,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,1.8066468473848875e-06,2.666666666666667,4.440892098500626e-16,1e-05,9.999999999974734e-06,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2105,exact_quartic_n20_p0.8,DIRL2,converged,20,20,0.8,0.1,2.6666666666705297,263,2.666666666666666,7.911650377535508e-16,20,20,0.23097428992562205,0.0,-4.79512263229509e-14,-5.99390329036886e-13,False,0.009641418999990492,0.003623129999368757,0.006018289000621735,0,0,0,0,0,,,0.0,0.0,0.0,0.0,9.895833333333337,,,,,perturbed_saddle,2105.0,,,,,,,,quartic,1.8500911820718882e-06,2.666666666666667,-8.881784197001252e-16,1e-05,9.999999999974734e-06,False,,,,,
perturbed_quartic_n20_p0.8_eps1e-05_seed2105,exact_quartic_n20_p0.8,4V-FB,converged,20,20,0.8,0.1,2.6666666666705297,53,2.656450856262715,3.172513483204738e-12,19,19,0.23097428992562205,0.0,0.048519355601165534,0.606491945014569,True,0.00600481900005434,0.00584787899992989,0.0001569400001244503,6,5,1,1,15,19.166666666666668,20.0,0.000193139999964842,5.635000002257584e-05,0.0003456900003584451,0.05756876274793908,9.895833333333337,4.076289209307979e-09,8.492269186058289e-11,0.23097428992562205,13.042690417789403,perturbed_saddle,2105.0,,,,,,,,quartic,1.3349128574734066,2.666666666666667,-0.01021581040395203,1e-05,9.999999999974734e-06,True,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2101,exact_quartic_n50_p0.3,FB,max_iter,50,50,0.3,0.1,5.074764098754464,10000,5.074750830564721,1.1804593624467543e-10,50,50,0.3092532037787764,0.0,-1.4435476076990472e-07,-5.155527170353741e-07,False,0.7511744989999443,0.7510014389999924,0.0001730599999518745,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,0.002290650674346758,5.074750830564784,-6.306066779870889e-14,0.01,0.009999999999999884,False,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2101,exact_quartic_n50_p0.3,DIRL1,max_iter,50,50,0.3,0.1,5.074764098754464,10000,5.074750830564724,1.1321367960698145e-10,50,50,0.3092532037787764,0.0,-1.4038788292980442e-07,-5.013852961778729e-07,False,0.1367708099999163,0.1289356909999242,0.007835118999992119,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,0.0022589579785406238,5.074750830564784,-5.950795411990839e-14,0.01,0.009999999999999884,False,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2101,exact_quartic_n50_p0.3,DIRL2,max_iter,50,50,0.3,0.1,5.074764098754464,10000,5.074750830564721,1.175960704076325e-10,50,50,0.3092532037787764,0.0,-1.4398773837132062e-07,-5.142419227547164e-07,False,0.147233167999957,0.13939383900128632,0.00783932899867068,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,2101.0,,,,,,,,quartic,0.0022877368771692915,5.074750830564784,-6.306066779870889e-14,0.01,0.009999999999999884,False,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2101,exact_quartic_n50_p0.3,4V-FB,converged,50,50,0.3,0.1,5.074764098754464,41,5.018575069269825,2.8216509830402076e-12,49,49,0.3092532037787764,0.0,0.15418504719435602,0.5506608828369859,True,0.0040791299998090835,0.0039027299999361276,0.00017639999987295596,6,5,1,1,16,49.166666666666664,50.0,0.0004097000003184803,6.172000007609313e-05,0.0005750400000579248,0.14097123653446655,3.1561461794019934,1.784833313291664e-24,3.7184027360243e-26,0.3092532037787764,28.173802602885928,perturbed_saddle,2101.0,,,,,,,,quartic,1.3715321824940976,5.074750830564784,-0.05617576129495916,0.01,0.009999999999999884,True,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2102,exact_quartic_n50_p0.3,FB,converged,50,50,0.3,0.1,5.074764822221011,8,5.074750830564785,2.5333851569555876e-13,50,50,0.3092532037787764,0.0,-1.7083677389395646e-09,-6.101313353355399e-09,False,0.0008090500000434986,0.000648120000050767,0.0001609299999927316,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,0.00024919243359635573,5.074750830564784,8.881784197001252e-16,0.01,0.009999999999999985,False,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2102,exact_quartic_n50_p0.3,DIRL1,converged,50,50,0.3,0.1,5.074764822221011,1368,5.074750830564784,1.4637763098054268e-13,50,50,0.3092532037787764,0.0,-1.665876603329508e-09,-5.949559297605385e-09,False,0.04065360300000975,0.017974195998931464,0.02267940700107829,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,0.000246074012570288,5.074750830564784,0.0,0.01,0.009999999999999985,False,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2102,exact_quartic_n50_p0.3,DIRL2,converged,50,50,0.3,0.1,5.074764822221011,263,5.074750830564784,1.5208541187060556e-13,50,50,0.3092532037787764,0.0,-1.7087810055826935e-09,-6.102789305652477e-09,False,0.014095737999923585,0.0039286199992147885,0.010167118000708797,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,2102.0,,,,,,,,quartic,0.0002492226658665481,5.074750830564784,0.0,0.01,0.009999999999999985,False,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2102,exact_quartic_n50_p0.3,4V-FB,converged,50,50,0.3,0.1,5.074764822221011,41,5.018575069269825,2.8293898218497527e-12,49,49,0.3092532037787764,0.0,0.15418504719435575,0.5506608828369849,True,0.0040480200000274635,0.0038716399999429996,0.00017638000008446397,6,5,1,1,16,49.166666666666664,50.0,0.0003957899998567882,6.225999982234498e-05,0.0005603699999028322,0.13843064013987835,3.1561461794019934,1.784830175097864e-24,3.7183961981205503e-26,0.3092532037787764,28.173803428401172,perturbed_saddle,2102.0,,,,,,,,quartic,1.371532182494064,5.074750830564784,-0.05617576129495916,0.01,0.009999999999999985,True,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2103,exact_quartic_n50_p0.3,FB,converged,50,50,0.3,0.1,5.074764760274899,8,5.074750830564785,3.530696547579585e-12,50,50,0.3092532037787764,0.0,-1.389406475982291e-08,-4.962165985650858e-08,False,0.0008098190000964678,0.0006495499999346066,0.00016026900016186119,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,0.0007106551252076015,5.074750830564784,8.881784197001252e-16,0.01,0.009999999999999988,False,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2103,exact_quartic_n50_p0.3,DIRL1,converged,50,50,0.3,0.1,5.074764760274899,1400,5.074750830564783,3.3940006573118362e-12,50,50,0.3092532037787764,0.0,-1.3547943253366945e-08,-4.838551161916766e-08,False,0.01909470800001145,0.01784540800031209,0.0012492999996993603,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,0.0007017475939197058,5.074750830564784,-8.881784197001252e-16,0.01,0.009999999999999988,False,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2103,exact_quartic_n50_p0.3,DIRL2,converged,50,50,0.3,0.1,5.074764760274899,300,5.074750830564783,3.5257046490993228e-12,50,50,0.3092532037787764,0.0,-1.3895892186921444e-08,-4.962818638186229e-08,False,0.004563978999840401,0.004164168999750473,0.0003998100000899285,0,0,0,0,0,,,0.0,0.0,0.0,0.0,3.1561461794019934,,,,,perturbed_saddle,2103.0,,,,,,,,quartic,0.0007107018794871651,5.074750830564784,-8.881784197001252e-16,0.01,0.009999999999999988,False,,,,,
perturbed_quartic_n50_p0.3_eps1e-02_seed2103,exact_quartic_n50_p0.3,4V-FB,converged,50,50,0.3,0.1,5.074764760274899,41,5.018575069269824,2.8276309948475836e-12,49,49,0.3092532037787764,0.0,0.1541850471943558,0.5506608828369851,True,0.00404326900002161,0.0038701290000062727,0.00017314000001533714,6,5,1,1,16,49.166666666666664,50.0,0.00039133899963417207,6.1019999975542305e-05,0.0005544889997963764,0.13713878542174981,3.1561461794019934,1.78483044380239e-24,3.718396757921645e-26,0.3092532037787764,28.173803357717247,perturbed_saddle,2103.0,,,,,,,,quartic,1.3715321824940714,5.074750830564784,-0.05617576129496005,0.01,0.009999999999999988,True,,,,,
