run_key,method,iter,eligible_q,scheduled,forced_final,support_size,lambda_min,eta,chosen_sign,actual_drop,required_drop,roundoff_guard,guard_dominates_theory,accepted,eig_time,probe_time,verification_time,regime,n,p,seed,schedule,geometry,perturbation
schedule_ablation_every_eligible,4V-FB,2392,851,True,False,51,0.044505063080557475,0.04944142818870401,1,-5.428552320019264e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.710999989285483e-05,9.93999992715544e-06,0.00010220000012850505,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2393,852,True,False,51,0.04450506308053402,0.04944142818870401,1,-5.4285523209962605e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.664999998269195e-05,9.999999974752427e-06,0.0001018499999645428,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2394,853,True,False,51,0.044505063080510665,0.04944142818870401,1,-5.428552321884439e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.657000014660298e-05,9.940000154529116e-06,0.0001017300000967225,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2395,854,True,False,51,0.04450506308048824,0.04944142818870401,1,-5.428552322950253e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.649000008314033e-05,9.849999969446799e-06,0.0001014699998904689,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2396,855,True,False,51,0.04450506308046524,0.04944142818870401,1,-5.428552323927249e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.666000010431162e-05,1.668999993853504e-05,0.00010833999999704247,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2397,856,True,False,51,0.044505063080443316,0.04944142818870401,1,-5.4285523249930634e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.744999993519741e-05,9.910000017043785e-06,0.0001025100000333623,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2398,857,True,False,51,0.044505063080420834,0.04944142818870401,1,-5.428552325881242e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.658999993509497e-05,9.76999990598415e-06,0.00010137000003851426,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2399,858,True,False,51,0.04450506308039898,0.04944142818870401,1,-5.42855232676942e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.694999999330321e-05,9.920000138663454e-06,0.00010188999999627413,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2400,859,True,False,51,0.044505063080377244,0.04944142818870401,1,-5.4285523276575987e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.633000018358871e-05,9.920000138663454e-06,0.00010137999993276026,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2401,860,True,False,51,0.04450506308035551,0.04944142818870401,1,-5.428552328456959e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.651000009900599e-05,9.849999969446799e-06,0.00010127000018655963,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2402,861,True,False,51,0.04450506308033454,0.04944142818870401,1,-5.4285523294339555e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.765999998810003e-05,1.0060000022349413e-05,0.00010280000014972757,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2403,862,True,False,51,0.0445050630803131,0.04944142818870401,1,-5.428552330322134e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.677999997213192e-05,9.90999978967011e-06,0.00010180999993281148,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2404,863,True,False,51,0.04450506308029213,0.04944142818870401,1,-5.4285523310326766e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.826999990356853e-05,9.979999958886765e-06,0.00010332000010748743,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2405,864,True,False,51,0.04450506308027179,0.04944142818870401,1,-5.428552332098491e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.611999990331242e-05,9.890000001178123e-06,0.00010102000010192569,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2406,865,True,False,51,0.04450506308025119,0.04944142818870401,1,-5.428552332986669e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.667999989280361e-05,9.919999911289779e-06,0.0001014599999962229,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2407,866,True,False,51,0.04450506308023071,0.04944142818870401,1,-5.4285523338748476e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,8.361999994122016e-05,1.029000009111769e-05,0.00010922000001301058,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2408,867,True,False,51,0.044505063080210655,0.04944142818870401,1,-5.428552334674208e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.72299999880488e-05,9.999999974752427e-06,0.00010247000000163098,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2409,868,True,False,51,0.0445050630801907,0.04944142818870401,1,-5.428552335473569e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.669999990866927e-05,9.820000059335143e-06,0.0001016200001231482,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2410,869,True,False,51,0.04450506308017067,0.04944142818870401,1,-5.428552336361747e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.658999993509497e-05,1.0049999900729745e-05,0.0001017399999909685,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2411,870,True,False,51,0.04450506308015119,0.04944142818870401,1,-5.4285523372499256e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.663999986107228e-05,9.88000010693213e-06,0.00010158999998566287,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2412,871,True,False,51,0.04450506308013229,0.04944142818870401,1,-5.428552337960468e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.67300000461546e-05,1.0149999980058055e-05,0.00010786999996525992,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2413,872,True,False,51,0.04450506308011272,0.04944142818870401,1,-5.4285523389374646e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.67399999404006e-05,1.001999999061809e-05,0.00010176000000683416,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2414,873,True,False,51,0.044505063080093735,0.04944142818870401,1,-5.4285523395591895e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.674000016777427e-05,9.920000138663454e-06,0.00010161000000152853,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2415,874,True,False,51,0.04450506308007528,0.04944142818870401,1,-5.428552340269732e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.639000000381202e-05,1.019000001178938e-05,0.00010152999993806588,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2416,875,True,False,51,0.04450506308005671,0.04944142818870401,1,-5.428552341069093e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.705999996687751e-05,9.999999974752427e-06,0.00010225000005448237,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2417,876,True,False,51,0.04450506308003811,0.04944142818870401,1,-5.428552341957271e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.694000009905722e-05,1.0040000006483751e-05,0.00010208999992755707,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2418,877,True,False,51,0.04450506308001993,0.04944142818870401,1,-5.428552342667814e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.748999996692874e-05,9.890000001178123e-06,0.00010271000019201892,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2419,878,True,False,51,0.044505063080001836,0.04944142818870401,1,-5.428552343289539e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.72299999880488e-05,9.999999974752427e-06,0.00010240999995403399,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2420,879,True,False,51,0.044505063079983725,0.04944142818870401,1,-5.428552344177717e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.703999995101185e-05,9.919999911289779e-06,0.00010204000000157976,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2421,880,True,False,51,0.04450506307996607,0.04944142818870401,1,-5.428552345065896e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.688999994570622e-05,9.979999958886765e-06,0.00010180000003856549,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2422,881,True,False,51,0.04450506307994888,0.04944142818870401,1,-5.4285523456876206e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.65699999192293e-05,9.949999821401434e-06,0.00010156999996979721,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2423,882,True,False,51,0.04450506307993117,0.04944142818870401,1,-5.428552346486981e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,8.324999998876592e-05,9.979999958886765e-06,0.00010845999986486277,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2424,883,True,False,51,0.04450506307991452,0.04944142818870401,1,-5.428552347197524e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.68499999139749e-05,9.919999911289779e-06,0.00010191000001213979,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2425,884,True,False,51,0.04450506307989702,0.04944142818870401,1,-5.4285523479080666e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.694999999330321e-05,9.959999943021103e-06,0.00010199000007560244,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2426,885,True,False,51,0.04450506307988006,0.04944142818870401,1,-5.4285523486186094e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.665999987693795e-05,1.0030000112237758e-05,0.00010172999986934883,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2427,886,True,False,51,0.04450506307986357,0.04944142818870401,1,-5.428552349240334e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.694999999330321e-05,1.0029999884864083e-05,0.00010193999992225145,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2428,887,True,False,51,0.04450506307984721,0.04944142818870401,1,-5.428552349950877e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,8.316999992530327e-05,1.0299999985363684e-05,0.00010894999991251098,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2429,888,True,False,51,0.04450506307983065,0.04944142818870401,1,-5.428552350572602e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.765000009385403e-05,1.0110000175700407e-05,0.00010295999982190551,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2430,889,True,False,51,0.04450506307981428,0.04944142818870401,1,-5.4285523513719625e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.690000006732589e-05,9.910000017043785e-06,0.00010176000000683416,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2431,890,True,False,51,0.04450506307979893,0.04944142818870401,1,-5.428552352171323e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.707999998274317e-05,1.0089999932461069e-05,0.00010210000004917674,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2432,891,True,False,51,0.0445050630797824,0.04944142818870401,1,-5.4285523525265944e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.66200000725803e-05,9.979999958886765e-06,0.00010152000004381989,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2433,892,True,False,51,0.0445050630797669,0.04944142818870401,1,-5.428552353237137e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.778899998811539e-05,1.0100000054080738e-05,0.00010378900014984538,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2434,893,True,False,51,0.04450506307975151,0.04944142818870401,1,-5.428552353858862e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.781999988765165e-05,9.959999943021103e-06,0.00010341999995944207,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2435,894,True,False,51,0.044505063079736285,0.04944142818870401,1,-5.428552354569405e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.68900001730799e-05,1.0040000006483751e-05,0.00010188000010202813,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2436,895,True,False,51,0.044505063079720436,0.04944142818870401,1,-5.4285523553687653e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.649999997738632e-05,9.749999890118488e-06,0.0001014599999962229,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2437,896,True,False,51,0.04450506307970585,0.04944142818870401,1,-5.4285523559016724e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.715999981883215e-05,1.0060000022349413e-05,0.00010234000001219101,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2438,897,True,False,51,0.04450506307969067,0.04944142818870401,1,-5.4285523564345795e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.6459999945655e-05,9.849999969446799e-06,0.00010156999996979721,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2439,898,True,False,51,0.04450506307967568,0.04944142818870401,1,-5.428552357322758e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.736000020486244e-05,9.990000080506434e-06,0.0001026700001602876,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2440,899,True,False,51,0.044505063079661414,0.04944142818870401,1,-5.428552357678029e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.65699999192293e-05,9.920000138663454e-06,0.0001016300000173942,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2441,900,True,False,51,0.04450506307964626,0.04944142818870401,1,-5.42855235847739e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.68499999139749e-05,9.940000154529116e-06,0.00010171999997510284,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2442,901,True,False,51,0.04450506307963244,0.04944142818870401,1,-5.428552359099115e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.653000011487165e-05,9.760000011738157e-06,0.00010129999986929761,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2443,902,True,False,51,0.04450506307961788,0.04944142818870401,1,-5.428552359543204e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.680999988224357e-05,9.949999821401434e-06,0.00010195999993811711,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2444,903,True,False,51,0.044505063079603516,0.04944142818870401,1,-5.4285523603425645e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,8.332000015798258e-05,1.0030000112237758e-05,0.00010894000001826498,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2445,904,True,False,51,0.04450506307959001,0.04944142818870401,1,-5.4285523608754715e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.729999992989178e-05,9.95000004877511e-06,0.000102400000059788,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2446,905,True,False,51,0.04450506307957586,0.04944142818870401,1,-5.4285523614971964e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.688999994570622e-05,9.93999992715544e-06,0.00010188999999627413,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2447,906,True,False,51,0.04450506307956244,0.04944142818870401,1,-5.4285523620301035e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.85500001256878e-05,9.899999895424116e-06,0.00010395999993306759,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2448,907,True,False,51,0.04450506307954888,0.04944142818870401,1,-5.4285523625630105e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.71200000144745e-05,9.959999943021103e-06,0.00010216999999101972,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2449,908,True,False,51,0.044505063079535126,0.04944142818870401,1,-5.428552363273553e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.658000004084897e-05,1.0040000006483751e-05,0.00010176000000683416,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2450,909,True,False,51,0.04450506307952187,0.04944142818870401,1,-5.4285523636288247e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.784000013089099e-05,9.930000032909447e-06,0.00010291000012330187,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2451,910,True,False,51,0.044505063079508966,0.04944142818870401,1,-5.4285523642505495e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.68499999139749e-05,9.910000017043785e-06,0.00010176000000683416,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2452,911,True,False,51,0.04450506307949567,0.04944142818870401,1,-5.428552364694639e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.671999992453493e-05,1.0059999794975738e-05,0.00010192000013375946,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2453,912,True,False,51,0.044505063079482585,0.04944142818870401,1,-5.4285523653163636e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.757000003039138e-05,9.849999969446799e-06,0.00010240999995403399,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2454,913,True,False,51,0.044505063079470136,0.04944142818870401,1,-5.428552365849271e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.665999987693795e-05,9.910000017043785e-06,0.00010161000000152853,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2455,914,True,False,51,0.04450506307945701,0.04944142818870401,1,-5.4285523664709956e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.737999999335443e-05,1.005000012810342e-05,0.0001026800000545336,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2456,915,True,False,51,0.044505063079444906,0.04944142818870401,1,-5.428552366737449e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.696000011492288e-05,1.0089999932461069e-05,0.00010219000000688538,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2457,916,True,False,51,0.04450506307943271,0.04944142818870401,1,-5.42855236753681e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.698999979766086e-05,9.970000064640772e-06,0.00010195999993811711,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2458,917,True,False,51,0.04450506307942005,0.04944142818870401,1,-5.428552367892081e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.632000006196904e-05,9.990000080506434e-06,0.00010144999987460324,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2459,918,True,False,51,0.04450506307940785,0.04944142818870401,1,-5.428552368513806e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.67399999404006e-05,9.890000001178123e-06,0.0001017300000967225,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2460,919,True,False,51,0.04450506307939622,0.04944142818870401,1,-5.428552368957895e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,8.309999998346029e-05,1.0099999826707062e-05,0.00010854999982257141,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2461,920,True,False,51,0.04450506307938393,0.04944142818870401,1,-5.4285523694019844e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.843000003049383e-05,1.0230000043520704e-05,0.00010388999999122461,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2462,921,True,False,51,0.04450506307937198,0.04944142818870401,1,-5.4285523698460736e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.678999986637791e-05,1.0060000022349413e-05,0.00010227999996459403,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2463,922,True,False,51,0.04450506307936057,0.04944142818870401,1,-5.4285523704677985e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.701999993514619e-05,1.0030000112237758e-05,0.00010188999999627413,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2464,923,True,False,51,0.04450506307934893,0.04944142818870401,1,-5.4285523710007055e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.687999982408655e-05,9.969999837267096e-06,0.00010191000001213979,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2465,924,True,False,51,0.0445050630793372,0.04944142818870401,1,-5.428552371355977e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.658899994567037e-05,1.0320000001229346e-05,0.00010795899993354396,schedule_ablation,100,0.5,1101.0,every_eligible,,
schedule_ablation_every_eligible,4V-FB,2466,925,True,False,51,0.04450506307932585,0.04944142818870401,1,-5.428552371977702e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.667999989280361e-05,1.0080000038215076e-05,0.00010188000010202813,schedule_ablation,100,0.5,1101.0,every_eligible,,
exact_strict_n20_p0.3,4V-FB,1,1,True,False,20,-0.010499999999999997,0.6185064075575528,1,0.0023398141732071664,1.100455589032931e-21,2.0299003322259134e-13,True,True,0.00015107999979591114,1.1220000033063116e-05,0.0001861600001120678,exact,20,0.3,,,strict,
exact_strict_n20_p0.3,4V-FB,24,1,True,False,19,0.14932431857383144,0.6185064075575528,-1,-0.028289278861031608,1.100455589032931e-21,1.9635112010491357e-13,True,False,4.515000000537839e-05,1.0320000001229346e-05,7.445999995070451e-05,exact,20,0.3,,,strict,
exact_strict_n20_p0.3,4V-FB,25,2,True,False,19,0.14932431937478224,0.6185064075575528,-1,-0.02828926548310373,1.100455589032931e-21,1.9635112010491304e-13,True,False,3.224000010959571e-05,9.370000043418258e-06,5.7460000107312226e-05,exact,20,0.3,,,strict,
exact_strict_n20_p0.3,4V-FB,27,4,True,False,19,0.1493243200061468,0.6185064075575528,-1,-0.028289254937698072,1.100455589032931e-21,1.9635112010491286e-13,True,False,2.8890000066894572e-05,9.32000011744094e-06,5.3600000001097214e-05,exact,20,0.3,,,strict,
exact_strict_n20_p0.3,4V-FB,31,8,True,False,19,0.1493243202219751,0.6185064075575528,-1,-0.028289251332811682,1.100455589032931e-21,1.9635112010491286e-13,True,False,2.5899999855028e-05,9.600000112186535e-06,5.0799999826267594e-05,exact,20,0.3,,,strict,
exact_strict_n20_p0.3,4V-FB,38,15,False,True,19,0.14932432023868222,0.6185064075575528,-1,-0.028289251053760234,1.100455589032931e-21,1.9635112010491284e-13,True,False,2.728999993450998e-05,9.619999900678522e-06,5.22299999374809e-05,exact,20,0.3,,,strict,
exact_strict_n20_p0.5,4V-FB,1,1,True,False,20,-0.012500000000000022,0.5628085996530688,1,0.0021938233597098566,5.219717520488294e-15,2.1111111111111113e-13,True,True,5.5459999884988065e-05,9.579999868947198e-06,8.474000014757621e-05,exact,20,0.5,,,strict,
exact_strict_n20_p0.5,4V-FB,24,1,True,False,19,0.11003888183882488,0.5628085996530688,-1,-0.01719360763842781,5.219717520488294e-15,2.0650115514630535e-13,True,False,4.1129999999611755e-05,9.309999995821272e-06,6.792999988647352e-05,exact,20,0.5,,,strict,
exact_strict_n20_p0.5,4V-FB,25,2,True,False,19,0.11003888282125969,0.5628085996530688,-1,-0.017193598438440816,5.219717520488294e-15,2.0650115514630497e-13,True,False,3.2350000083170016e-05,9.069999805433326e-06,5.7190000006812625e-05,exact,20,0.5,,,strict,
exact_strict_n20_p0.5,4V-FB,27,4,True,False,19,0.11003888359307254,0.5628085996530688,-1,-0.017193591210816983,5.219717520488294e-15,2.065011551463048e-13,True,False,2.6550000029601506e-05,8.519999937561806e-06,5.0099999953090446e-05,exact,20,0.5,,,strict,
exact_strict_n20_p0.5,4V-FB,31,8,True,False,19,0.11003888385530795,0.5628085996530688,-1,-0.017193588755119116,5.219717520488294e-15,2.065011551463048e-13,True,False,2.9510000103982748e-05,8.750000006330083e-06,5.3429999979925924e-05,exact,20,0.5,,,strict,
exact_strict_n20_p0.5,4V-FB,38,15,False,True,19,0.11003888387539197,0.5628085996530688,-1,-0.01719358856704245,5.219717520488294e-15,2.065011551463048e-13,True,False,2.676000008250412e-05,8.770000022195745e-06,5.035999993197038e-05,exact,20,0.5,,,strict,
exact_strict_n20_p0.8,4V-FB,1,1,True,False,20,-0.008000000000000002,0.4619485798512441,1,0.0008957015849713201,3.867214817909057e-12,2.6666666666666673e-13,False,True,5.349000002752291e-05,9.850000196820474e-06,8.304000016323698e-05,exact,20,0.8,,,strict,
exact_strict_n20_p0.8,4V-FB,26,1,True,False,19,0.04524758274428381,0.4619485798512441,-1,-0.004753571847555538,3.867214817909057e-12,2.648715253532276e-13,False,False,3.693999997267383e-05,1.0129999964192393e-05,6.432000009226613e-05,exact,20,0.8,,,strict,
exact_strict_n20_p0.8,4V-FB,27,2,True,False,19,0.045247583946569234,0.4619485798512441,-1,-0.0047535656370900625,3.867214817909057e-12,2.648715253532269e-13,False,False,2.8300000167291728e-05,9.139999974649982e-06,5.301999999574036e-05,exact,20,0.8,,,strict,
exact_strict_n20_p0.8,4V-FB,29,4,True,False,19,0.045247584897285045,0.4619485798512441,-1,-0.004753560726117989,3.867214817909057e-12,2.648715253532267e-13,False,False,2.8890000066894572e-05,9.439999985261238e-06,5.374000011215685e-05,exact,20,0.8,,,strict,
exact_strict_n20_p0.8,4V-FB,33,8,True,False,19,0.04524758522413817,0.4619485798512441,-1,-0.004753559037740551,3.867214817909057e-12,2.648715253532267e-13,False,False,2.6109999907930614e-05,8.940000043367036e-06,4.97399998948822e-05,exact,20,0.8,,,strict,
exact_strict_n20_p0.8,4V-FB,40,15,False,True,19,0.04524758524969302,0.4619485798512441,-1,-0.004753558905735922,3.867214817909057e-12,2.6487152535322665e-13,False,False,2.83800000033807e-05,9.300000101575279e-06,5.28900000063004e-05,exact,20,0.8,,,strict,
exact_strict_n50_p0.3,4V-FB,1,1,True,False,50,-0.010499999999999997,0.6185064075575528,1,0.0023398141732080546,5.4418584730113896e-27,5.074750830564784e-13,True,True,9.703000000627071e-05,1.1119999953734805e-05,0.0001290600000629638,exact,50,0.3,,,strict,
exact_strict_n50_p0.3,4V-FB,24,1,True,False,49,0.14932431857383144,0.6185064075575528,-1,-0.028289278861031164,5.4418584730113896e-27,5.008361699388007e-13,True,False,7.456999992427882e-05,1.077000001714623e-05,0.00010408999992250756,exact,50,0.3,,,strict,
