run_key,method,iter,eligible_q,scheduled,forced_final,support_size,lambda_min,eta,chosen_sign,actual_drop,required_drop,roundoff_guard,guard_dominates_theory,accepted,eig_time,probe_time,verification_time,regime,schedule,n,p,seed
schedule_ablation_every_eligible,4V-FB,1705,164,True,False,51,0.04450506507018463,0.04944142818870401,1,-5.428464411583178e-05,9.533972675049429e-32,5.277084562092724e-13,True,False,7.61200001306861e-05,9.910000017043785e-06,0.00010094000003846304,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1706,165,True,False,51,0.04450506505089438,0.04944142818870401,1,-5.428465275425509e-05,9.533972675049429e-32,5.277084562092725e-13,True,False,7.708900011493824e-05,9.840000075200805e-06,0.00010206899992226681,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1707,166,True,False,51,0.04450506503178968,0.04944142818870401,1,-5.428466130830145e-05,9.533972675049429e-32,5.277084562092725e-13,True,False,7.607000020470878e-05,9.88000010693213e-06,0.000101079999922149,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1708,167,True,False,51,0.04450506501287066,0.04944142818870401,1,-5.42846697806354e-05,9.533972675049429e-32,5.277084562092724e-13,True,False,7.593999998789513e-05,9.940000154529116e-06,0.00010100000008606003,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1709,168,True,False,51,0.04450506499413376,0.04944142818870401,1,-5.4284678167704215e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.608999999320076e-05,9.919999911289779e-06,0.00010118000000147731,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1710,169,True,False,51,0.04450506497557748,0.04944142818870401,1,-5.428468647217244e-05,9.533972675049429e-32,5.277084562092724e-13,True,False,7.619000007252907e-05,9.739999995872495e-06,0.00010086999986924639,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1711,170,True,False,51,0.044505064957200496,0.04944142818870401,1,-5.428469469848096e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,8.232999994106649e-05,1.0080000038215076e-05,0.00010777000011330529,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1712,171,True,False,51,0.04450506493900115,0.04944142818870401,1,-5.428470283863618e-05,9.533972675049429e-32,5.277084562092724e-13,True,False,7.686999992984056e-05,9.970000064640772e-06,0.00010186999998040847,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1713,172,True,False,51,0.04450506492097732,0.04944142818870401,1,-5.428471090151987e-05,9.533972675049429e-32,5.277084562092724e-13,True,False,7.647999996152066e-05,9.930000032909447e-06,0.00010144999987460324,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1714,173,True,False,51,0.04450506490312743,0.04944142818870401,1,-5.428471888535569e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.604999996146944e-05,9.88000010693213e-06,0.00010101999987455201,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1715,174,True,False,51,0.044505064885450474,0.04944142818870401,1,-5.428472679191998e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.62300001042604e-05,9.929999805535772e-06,0.000101070000027903,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1716,175,True,False,51,0.044505064867943825,0.04944142818870401,1,-5.428473461943639e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.611000000906643e-05,9.960000170394778e-06,0.00010115000009136565,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1717,176,True,False,51,0.044505064850605985,0.04944142818870401,1,-5.428474237056946e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.671000003028894e-05,9.910000017043785e-06,0.00010180999993281148,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1718,177,True,False,51,0.04450506483343626,0.04944142818870401,1,-5.428475004443101e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.655000013073732e-05,9.760000011738157e-06,0.00010158000009141688,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1719,178,True,False,51,0.04450506481643164,0.04944142818870401,1,-5.428475764546192e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.604000006722345e-05,9.93999992715544e-06,0.00010075000000142609,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1720,179,True,False,51,0.044505064799591876,0.04944142818870401,1,-5.4284765170109495e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.585000003018649e-05,9.910000017043785e-06,0.00010072000009131443,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1721,180,True,False,51,0.04450506478291481,0.04944142818870401,1,-5.428477262103826e-05,9.533972675049429e-32,5.277084562092724e-13,True,False,7.602000005135778e-05,9.869999985312461e-06,0.00010092000002259738,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1722,181,True,False,51,0.044505064766398886,0.04944142818870401,1,-5.428477999913639e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.691999985581788e-05,9.829999953581137e-06,0.00010183999984292313,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1723,182,True,False,51,0.044505064750042,0.04944142818870401,1,-5.4284787303515714e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.636999998794636e-05,1.0169999995923718e-05,0.0001014599999962229,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1724,183,True,False,51,0.044505064733843275,0.04944142818870401,1,-5.42847945395053e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.63499999720807e-05,9.899999895424116e-06,0.0001013500000226486,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1725,184,True,False,51,0.04450506471780116,0.04944142818870401,1,-5.4284801701776075e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.642000014129735e-05,9.95000004877511e-06,0.00010147000011784257,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1726,185,True,False,51,0.04450506470191394,0.04944142818870401,1,-5.428480879299258e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.591999997202947e-05,9.930000032909447e-06,0.00010098000007019436,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1727,186,True,False,51,0.04450506468618025,0.04944142818870401,1,-5.428481581581934e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,8.286999991469202e-05,9.999999974752427e-06,0.00010831000008693081,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1728,187,True,False,51,0.04450506467059899,0.04944142818870401,1,-5.428482277025637e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.692000008319155e-05,9.739999995872495e-06,0.00010164000013901386,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1729,188,True,False,51,0.0445050646551676,0.04944142818870401,1,-5.4284829657191835e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.62999998187297e-05,9.969999837267096e-06,0.00010108000014952268,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1730,189,True,False,51,0.0445050646398851,0.04944142818870401,1,-5.4284836473961207e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.623999999850639e-05,9.809999937715475e-06,0.00010098000007019436,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1731,190,True,False,51,0.044505064624751026,0.04944142818870401,1,-5.4284843225005375e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.651000009900599e-05,9.840000075200805e-06,0.00010161000000152853,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1732,191,True,False,51,0.04450506460976274,0.04944142818870401,1,-5.428484991032434e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.626999990861805e-05,9.76999990598415e-06,0.00010095999982695503,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1733,192,True,False,51,0.04450506459491976,0.04944142818870401,1,-5.4284856528141745e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.744999993519741e-05,9.989999853132758e-06,0.00010305000000698783,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1734,193,True,False,51,0.04450506458021998,0.04944142818870401,1,-5.428486308378666e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.675999995626626e-05,9.670000054029515e-06,0.00010136000014426827,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1735,194,True,False,51,0.0445050645656621,0.04944142818870401,1,-5.4284869573706374e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.654000000911765e-05,9.999999974752427e-06,0.00010177000012845383,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1736,195,True,False,51,0.0445050645512451,0.04944142818870401,1,-5.428487600056542e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.640000012543169e-05,9.820000059335143e-06,0.00010100999998030602,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1737,196,True,False,51,0.044505064536967454,0.04944142818870401,1,-5.428488236347562e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.651000009900599e-05,9.979999958886765e-06,0.00010156999996979721,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1738,197,True,False,51,0.04450506452282764,0.04944142818870401,1,-5.4284888664213327e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.708000021011685e-05,9.920000138663454e-06,0.0001020100000914681,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1739,198,True,False,51,0.044505064508824466,0.04944142818870401,1,-5.4284894902778547e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.636000009370036e-05,9.88000010693213e-06,0.00010141999996449158,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1740,199,True,False,51,0.044505064494956545,0.04944142818870401,1,-5.4284901080947634e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.619000007252907e-05,9.849999969446799e-06,0.00010110999983226066,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1741,200,True,False,51,0.04450506448122289,0.04944142818870401,1,-5.428490719872059e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.653000011487165e-05,9.900000122797792e-06,0.00010133000000678294,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1742,201,True,False,51,0.044505064467621966,0.04944142818870401,1,-5.428491325609741e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.59500001095148e-05,9.929999805535772e-06,0.00010100999998030602,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1743,202,True,False,51,0.04450506445415271,0.04944142818870401,1,-5.42849192530781e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,8.25499998882151e-05,1.0800000154631562e-05,0.0001098799998544564,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1744,203,True,False,51,0.04450506444081338,0.04944142818870401,1,-5.428492519055084e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.768999989821168e-05,1.0069999916595407e-05,0.00010282000016559323,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1745,204,True,False,51,0.0445050644276031,0.04944142818870401,1,-5.4284931070291975e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.641000001967768e-05,9.970000064640772e-06,0.00010137000003851426,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1746,205,True,False,51,0.04450506441452054,0.04944142818870401,1,-5.4284936893189695e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.651999999325199e-05,9.929999805535772e-06,0.00010148000001208857,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1747,206,True,False,51,0.044505064401564265,0.04944142818870401,1,-5.428494265746764e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.697999990341486e-05,1.0080000038215076e-05,0.00010225000005448237,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1748,207,True,False,51,0.04450506438873361,0.04944142818870401,1,-5.42849483675667e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.731999994575744e-05,9.969999837267096e-06,0.00010214999997515406,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1749,208,True,False,51,0.044505064376026804,0.04944142818870401,1,-5.4284954018157805e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.80000000304426e-05,9.959999943021103e-06,0.00010332000010748743,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1750,209,True,False,51,0.04450506436344244,0.04944142818870401,1,-5.428495961812274e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.737999999335443e-05,9.88000010693213e-06,0.00010227000007034803,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1751,210,True,False,51,0.0445050643509808,0.04944142818870401,1,-5.42849651594679e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.699999991928053e-05,9.879999879558454e-06,0.00010195999993811711,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1752,211,True,False,51,0.044505064338638864,0.04944142818870401,1,-5.4284970648410535e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.632000006196904e-05,9.869999985312461e-06,0.00010124999994332029,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1753,212,True,False,51,0.04450506432641675,0.04944142818870401,1,-5.428497608139793e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.648999985576665e-05,1.001999999061809e-05,0.00010148000001208857,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1754,213,True,False,51,0.04450506431431231,0.04944142818870401,1,-5.428498146109462e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.692999997743755e-05,9.930000032909447e-06,0.0001021200000650424,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1755,214,True,False,51,0.04450506430232529,0.04944142818870401,1,-5.4284986790165135e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.631999983459536e-05,9.960000170394778e-06,0.00010128000008080562,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1756,215,True,False,51,0.0445050642904538,0.04944142818870401,1,-5.428499206594495e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.635999986632669e-05,9.819999831961468e-06,0.00010116999987985764,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1757,216,True,False,51,0.0445050642786973,0.04944142818870401,1,-5.428499729109859e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.589999995616381e-05,9.869999985312461e-06,0.0001008099998216494,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1758,217,True,False,51,0.04450506426705492,0.04944142818870401,1,-5.428500246296153e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.599000014124613e-05,9.690000069895177e-06,0.00010037999982159818,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1759,218,True,False,51,0.04450506425552475,0.04944142818870401,1,-5.42850075841983e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,8.223999998335785e-05,1.015000020743173e-05,0.00010767999992822297,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1760,219,True,False,51,0.044505064244106274,0.04944142818870401,1,-5.4285012655697074e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.619000007252907e-05,9.890000001178123e-06,0.00010126000006493996,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1761,220,True,False,51,0.044505064232797875,0.04944142818870401,1,-5.428501767745786e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.638000010956603e-05,1.0040000006483751e-05,0.0001014599999962229,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1762,221,True,False,51,0.0445050642215994,0.04944142818870401,1,-5.428502264948065e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.643000003554334e-05,9.809999937715475e-06,0.00010137000003851426,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1763,222,True,False,51,0.04450506421050858,0.04944142818870401,1,-5.428502757354181e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.651000009900599e-05,9.760000011738157e-06,0.00010140999984287191,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1764,223,True,False,51,0.044505064199525046,0.04944142818870401,1,-5.4285032448753157e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.583999990856682e-05,9.859999863692792e-06,0.00010641999983818096,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1765,224,True,False,51,0.044505064188648455,0.04944142818870401,1,-5.428503727511469e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.71100001202285e-05,9.919999911289779e-06,0.00010213999985353439,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1766,225,True,False,51,0.04450506417787707,0.04944142818870401,1,-5.428504205617912e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.642000014129735e-05,9.869999985312461e-06,0.00010126999995918595,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1767,226,True,False,51,0.044505064167209535,0.04944142818870401,1,-5.428504678839374e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.643000003554334e-05,9.919999911289779e-06,0.0001013500000226486,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1768,227,True,False,51,0.04450506415664543,0.04944142818870401,1,-5.428505147619944e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.616000016241742e-05,9.820000059335143e-06,0.00010111999995388032,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1769,228,True,False,51,0.04450506414618344,0.04944142818870401,1,-5.4285056116043506e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.626000001437205e-05,9.999999974752427e-06,0.00010130000009667128,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1770,229,True,False,51,0.04450506413582242,0.04944142818870401,1,-5.428506071147865e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.70000001466542e-05,9.970000064640772e-06,0.00010204000000157976,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1771,230,True,False,51,0.044505064125562016,0.04944142818870401,1,-5.4285065261616694e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.620999986102106e-05,1.0030000112237758e-05,0.00010141999996449158,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1772,231,True,False,51,0.044505064115400714,0.04944142818870401,1,-5.428506976734582e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.601000015711179e-05,9.840000075200805e-06,0.00010087999999086605,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1773,232,True,False,51,0.04450506410533761,0.04944142818870401,1,-5.428507422688966e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.649999997738632e-05,9.900000122797792e-06,0.00010121000013896264,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1774,233,True,False,51,0.04450506409537215,0.04944142818870401,1,-5.42850786455773e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.648999985576665e-05,9.959999943021103e-06,0.00010137000003851426,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1775,234,True,False,51,0.04450506408550245,0.04944142818870401,1,-5.428508301896784e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,8.294999997815466e-05,1.0129999964192393e-05,0.00010829000007106515,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1776,235,True,False,51,0.04450506407572878,0.04944142818870401,1,-5.4285087349725814e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.685000014134857e-05,1.0010000096372096e-05,0.00010175000011258817,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1777,236,True,False,51,0.0445050640660499,0.04944142818870401,1,-5.42850916387394e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.632999995621503e-05,9.990000080506434e-06,0.00010152000004381989,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1778,237,True,False,51,0.044505064056464455,0.04944142818870401,1,-5.428509588512043e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.622999987688672e-05,9.920000138663454e-06,0.00010155999984817754,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1779,238,True,False,51,0.04450506404697199,0.04944142818870401,1,-5.4285100089757066e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.669900014661835e-05,9.900000122797792e-06,0.00010158899999623827,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1780,239,True,False,51,0.04450506403757115,0.04944142818870401,1,-5.42851042535375e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.629000015185738e-05,1.5790000134074944e-05,0.00010699999984353781,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1781,240,True,False,51,0.04450506402826121,0.04944142818870401,1,-5.4285108374685365e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.692999997743755e-05,1.0109999948326731e-05,0.00010217999988526572,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1782,241,True,False,51,0.044505064019041474,0.04944142818870401,1,-5.428511245675338e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.680000021537126e-05,9.860000091066468e-06,0.00010152000004381989,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1783,242,True,False,51,0.0445050640099109,0.04944142818870401,1,-5.428511649974155e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.653000011487165e-05,9.959999943021103e-06,0.00010140999984287191,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1784,243,True,False,51,0.04450506400086897,0.04944142818870401,1,-5.428512050187351e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.666999999855761e-05,9.76999990598415e-06,0.00010137999993276026,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1785,244,True,False,51,0.04450506399191452,0.04944142818870401,1,-5.428512446226108e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.6459999945655e-05,9.890000001178123e-06,0.00010128000008080562,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1786,245,True,False,51,0.044505063983047,0.04944142818870401,1,-5.4285128388009696e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.712999990872049e-05,9.910000017043785e-06,0.00010229999998045969,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1787,246,True,False,51,0.044505063974264805,0.04944142818870401,1,-5.428513227556664e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.659999982934096e-05,9.93999992715544e-06,0.0001015799998640432,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1788,247,True,False,51,0.04450506396556814,0.04944142818870401,1,-5.4285136122267375e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.664000008844596e-05,9.919999911289779e-06,0.00010166000015487953,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1789,248,True,False,51,0.04450506395695504,0.04944142818870401,1,-5.4285139931664617e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.690999996157188e-05,9.959999943021103e-06,0.00010167000004912552,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1790,249,True,False,51,0.04450506394842563,0.04944142818870401,1,-5.4285143703758365e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.626000001437205e-05,9.999999974752427e-06,0.00010111999995388032,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1791,250,True,False,51,0.044505063939978176,0.04944142818870401,1,-5.42851474394368e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,8.247999994637212e-05,1.0040000006483751e-05,0.00010752000002867135,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1792,251,True,False,51,0.0445050639316137,0.04944142818870401,1,-5.428515113692356e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.681000010961725e-05,9.959999943021103e-06,0.00010165000003325986,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1793,252,True,False,51,0.044505063923329424,0.04944142818870401,1,-5.4285154798883184e-05,9.533972675049429e-32,5.277084562092723e-13,True,False,7.643000003554334e-05,1.0060000022349413e-05,0.00010142999985873757,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1794,253,True,False,51,0.044505063915125306,0.04944142818870401,1,-5.428515842798021e-05,9.533972675049429e-32,5.27708456209272e-13,True,False,7.563999997728388e-05,9.899999895424116e-06,0.00010060999989036645,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1795,254,True,False,51,0.044505063907000986,0.04944142818870401,1,-5.4285162015332844e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.608999999320076e-05,9.900000122797792e-06,0.00010103999989041768,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1796,255,True,False,51,0.044505063898955255,0.04944142818870401,1,-5.4285165571599237e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.647000006727467e-05,1.563999990139564e-05,0.00010713000006035145,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1797,256,True,False,51,0.04450506389098752,0.04944142818870401,1,-5.428516909233849e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.720000007793715e-05,1.0040000006483751e-05,0.00010234000001219101,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1798,257,True,False,51,0.04450506388309694,0.04944142818870401,1,-5.4285172580215146e-05,9.533972675049429e-32,5.277084562092721e-13,True,False,7.669000001442328e-05,9.900000122797792e-06,0.0001017300000967225,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1799,258,True,False,51,0.04450506387528265,0.04944142818870401,1,-5.428517603078831e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.658999993509497e-05,9.910000017043785e-06,0.00010141000007024559,schedule_ablation,every_eligible,100,0.5,1101
schedule_ablation_every_eligible,4V-FB,1800,259,True,False,51,0.04450506386754387,0.04944142818870401,1,-5.428517944672251e-05,9.533972675049429e-32,5.277084562092722e-13,True,False,7.641000001967768e-05,9.770000133357826e-06,0.00010114999986399198,schedule_ablation,every_eligible,100,0.5,1101
